3003608	12300	51.34	46.34
159089	12247	40.10.11	35.11.1
5069580	65243	90.00.2	38.1
3447947	75104	75.11.12	None
503268	12267	74.20	71.1
4068043	12300	51.31	46.31
4736248	12267	15.1	10.1
670167	12300	01.21	01.41
7517031	12300	None	68.1
617063	12247	65.23	64.99
660860	75404	75.11.32	None
4247413	12300	52.2	47.2
3947382	20103	70.32.1	68.32.1
4338067	12300	65.12	64.19
366942	75404	75.11.31	84.11.3
4149569	75204	75.11.21	84.11.21
357756	75104	75.11.4	84.11.4
5620545	12300	26.12	None
3807850	75104	75.11.4	84.11.4
7965923	12300	51.18.2	46.18.9
51629	12267	51.51	46.71
4852488	12300	45.1	None
1810607	75404	75.11.32	84.11.35
1103264	12267	70.32.1	68.32.1
4761525	12267	70.20.2	68.20.2
86225	12247	None	None
78744	75404	75.11.31	84.11.3
3281466	12300	45.23.1	42.11
6794568	75203	85.11.1	None
3235739	75104	75.11.13	84.11.13
3001722	None	75.13	None
6565804	75204	75.30	None
2277	12300	52.2	47.2
3407751	12300	25.11	None
8453677	12267	None	None
3425279	12300	45.21	None
5743719	75404	75.11.31	84.11.3
539755	75104	75.11.8	84.11.8
896206	75204	75.11.21	None
2632419	12247	None	None
9136038	75104	75.11.12	None
4055844	75404	75.11.31	None
4140331	12267	None	68.32
732776	12300	45.2	41.2
245095	12300	14.21	08.12
3856680	75404	75.11.31	84.11.3
6813837	12300	45.21.1	41.20
66452	65241	75.24.2	84.24
1147157	75204	75.11.21	84.11.21
159089	12247	40.10.11	35.11.1
3134655	12300	None	68.1
366942	75404	75.11.31	84.11.3
495659	12300	51.4	46.4
2193912	75404	75.11.31	84.11.3
6567908	12300	51.38.21	46.31.2
5548708	12247	29.12.3	28.13
3414279	75104	75.11.12	84.11.12
108646	75204	75.11.21	84.11.21
4768730	75204	75.11.21	None
4650706	12300	45.3	43.2
3947382	20103	70.32.1	68.32.1
868974	12300	40.30	None
1751664	12267	90.00.3	81.29.9
357756	75104	75.11.4	84.11.4
7912963	12300	51.41.1	None
230745	75404	75.11.31	84.11.3
82454	75104	75.11.11	84.11.11
336932	12247	40.10.2	35.12
2952079	12300	45.31	43.21
8739925	12300	None	55.1
7095933	12300	01.21	01.41
5898630	12300	72.20	None
4050465	75104	75.11.12	84.11.12
86225	12247	None	None
4878975	12300	50.1	45.1
3183133	12300	41.0	36.0
7647594	12300	45.2	41.2
3578363	75104	75.11.4	None
1337911	12300	None	None
205544	75204	75.11.21	84.11.21
7869806	12247	65.12	64.19
3578359	75204	75.11.21	84.11.21
175868	12300	70.32.1	None
338657	12247	71.22	77.34
6344890	12300	70.20.2	68.20.2
8101665	12300	55.40	56.30
4598060	12300	60.10	49.10
2814060	12267	51.56.4	35.14
6947435	12300	45.2	None
3814213	12300	52.43	47.72
6784679	75203	85.11.1	86.10
2188619	12247	70.32.1	68.32.1
3022544	12247	None	None
3374961	12267	92.61	93.11
7265631	75204	75.11.21	None
3086675	75404	75.11.31	84.11.3
8238518	12300	10.10.11	None
4749248	12300	28.11	25.11
2892683	12300	51.65	46.69
230745	75404	75.11.31	84.11.3
404422	12300	None	71.1
2534283	12300	72.20	62.01
5885871	12300	74.14	70.22
3574531	12300	51.3	46.3
2869164	12300	65.21	64.91
3796184	75104	75.11.12	84.11.12
4497270	65143	02.0	02.1
1846080	75404	75.11.31	84.11.3
4149569	75204	75.11.21	84.11.21
357756	75104	75.11.4	84.11.4
7983656	75104	75.11.12	None
2938552	12267	15.52	None
168707	75404	75.11.31	None
4501240	12267	10.10.11	05.10.11
7090907	None	64.20	None
2104410	12300	None	71.1
3972098	75104	75.25.2	84.25.9
869795	12300	45.1	43.12
8198689	75404	75.11.31	84.11.3
7359792	12300	31.2	None
4206	12247	None	49.10
6966036	12300	51.70	46.90
4016599	12267	45.21.3	42.21
345998	12300	None	None
1971447	12300	65.23	64.99
5514884	75104	75.11.13	84.11.13
8877421	12300	55.30	None
8467968	None	51.13.2	None
7026953	75103	70.32.3	68.32
7546117	75104	75.11.12	None
3205710	12300	74.20	71.1
3134697	75404	75.11.31	84.11.3
8129700	75403	85.11.1	86.10
655089	75404	75.11.31	84.11.3
85104	12247	10.10.11	05.10.11
2922204	12300	27.11	None
3420128	75104	75.1	84.1
2128764	12247	13.20.41	07.29.41
2149877	12300	24.14	20.14
5706073	12300	None	None
9152331	75104	63.12	52.10
6661922	12300	None	01.11.1
230745	75404	75.11.31	84.11.3
86496	75104	75.1	84.1
4446159	75204	75.11.21	84.11.21
2346439	12300	51.57	46.77
2062634	20716	70.32.1	68.32.1
6876416	12300	51.52.2	46.72.2
3668711	12300	None	41.20
8145394	75104	75.30	84.30
3853674	12300	15.89.1	None
697592	12247	11.10.11	06.10.1
4338067	12300	65.12	64.19
2204007	75204	75.11.21	84.11.21
6527304	75104	75.11.4	84.11.4
258085	75204	75.11.21	84.11.21
3632746	12300	51.47	46.49
2084580	12300	51.51.1	46.71.1
1155295	12300	74.82	82.92
3092312	12300	51.47.1	46.47
3472738	75104	75.11	None
3134697	75404	75.11.31	84.11.3
7003100	12247	75.22	84.22
3950764	75104	75.11.12	84.11.12
187677	12267	60.30.11	49.50.11
1860036	20105	65.22.1	64.92.1
3807850	75104	75.11.4	84.11.4
6565804	75204	75.30	None
2001177	12267	51.43.22	46.43.3
4690714	12300	11.10	06.10
5519530	75104	75.11.12	84.11.12
6769260	12300	70.31	68.31
328177	75104	75.11.11	84.11.11
8915434	12300	70.20.2	68.20.2
4314541	65243	63.21.22	52.21.22
5532974	75104	75.11.4	84.11.4
7026953	75103	70.32.3	68.32
8394829	75104	75.24.1	84.24
6995967	12247	45.2	41.2
4234495	75104	75.11.12	84.11.12
6355384	12300	52.2	47.2
7869863	12267	50.20.1	45.20.1
2332813	12300	70.32	68.32
8702773	12300	None	None
778217	12300	None	42.11
4414347	12300	72.20	62.01
7555440	12300	51.53.24	46.73.6
1147157	75204	75.11.21	84.11.21
2204874	12300	50.1	45.1
7244568	12300	90.00.3	81.29.9
6682443	12300	63.12.4	52.10.4
7003635	75104	75.11.8	None
9132444	12300	45.2	None
8689451	75404	75.11.31	84.11.3
8303660	12300	70.20.2	None
3414279	75104	75.11.12	84.11.12
510791	12300	45.11.3	43.12.4
4041988	12247	40.10	35.11
1983622	12300	51.1	46.1
297133	12247	51.51.3	46.71
3310118	12300	45.3	None
6149	12247	70.32	68.32
2052077	75204	75.11.21	84.11.21
7928555	12300	None	68.32.2
4338067	12300	65.12	64.19
1047374	75404	75.11.31	None
366942	75404	75.11.31	84.11.3
19366	75404	75.11.31	84.11.3
5307294	12300	85.11	86.10
201528	12247	65.12	64.19
3028412	75404	75.11.32	84.11.35
2488376	12300	51.1	46.1
238923	75204	74.20	71.1
6625634	12300	60.22	49.32
6003253	12300	45.21	41.20
7998535	12300	45.21.6	42.99
6574816	12300	02.01.1	None
3807850	75104	75.11.4	84.11.4
786609	12300	None	41.2
2715802	12300	74.50.1	78.20
2802492	12300	45.11	43.11
9111123	None	None	None
3139635	12300	74.11	None
4003399	75201	74.20.1	71.11.1
3162636	12247	27.43	None
4072150	75104	75.1	84.1
5667159	12300	None	68.20.2
5532974	75104	75.11.4	84.11.4
2271621	12300	90.00	37.00
4816025	12300	74.20.1	71.11.1
6908228	12300	45.11.3	43.12.4
8175056	12300	70.20	68.20
6862810	12300	51.43	46.43
7267123	12300	70.32.2	68.32.2
3230344	75104	75.11.4	84.11.4
8355577	12300	29.22.4	None
3597653	75104	75.11.4	None
2946020	75404	75.11.31	84.11.3
8316086	75104	75.24.1	84.24
8993145	75404	75.11.31	84.11.3
6924716	12300	74.20.1	71.11.1
965366	12300	74.20.35	71.12.45
269547	12247	41.00.2	36.00.2
5253856	75104	75.11.13	84.11.13
9161402	12300	72.50	None
9139701	75404	74.20.11	None
3947382	20103	70.32.1	68.32.1
550144	12300	51.51.2	46.71.2
1543382	12247	13.10.2	07.10.2
7573966	12300	20.1	16.1
2023955	12300	51.70	46.90
3531041	None	02.02	None
3982824	75104	75.11.12	84.11.12
820768	12300	74.40	73.11
4244673	12300	70.32.1	68.32.1
5834297	12300	45.2	41.2
2730053	12300	63.21	52.21
4096176	12247	None	71.12.1
2455486	20716	70.32.1	68.32.1
1608747	12247	02.02	02.40
98737	75404	75.11.31	84.11.3
6003578	12300	60.21	49.31
701856	12300	60.21	None
205544	75204	75.11.21	84.11.21
6561147	12300	70.12	None
9553000	12300	70.11	68.10.1
8393738	12267	None	None
4407481	75104	75.11.12	84.11.12
3146160	12300	70.32	68.32
7936650	15300	01.11.1	None
3788219	75204	75.1	None
8741656	12300	90.00.3	81.29.9
6545305	12300	70.20	68.20
7683069	12300	51.51	46.71
2490217	12300	51.65	None
6361609	12300	70.1	68.1
4841726	12300	17.5	13.9
6131444	12300	51.21.1	46.21.11
6482044	75104	75.11.12	None
8047566	None	None	None
8822682	12300	51.51.2	None
2981380	12300	50.5	47.3
424550	75204	75.11.8	None
2753721	12300	70.32.1	68.32.1
2130376	12300	45.11.1	43.11
6032088	12300	01.41	01.41
6236490	12300	45.2	41.2
3597653	75104	75.11.4	None
139522	75404	75.11.31	84.11.3
108646	75204	75.11.21	84.11.21
8675173	12300	None	71.1
7681349	12300	45.21	41.20
89351	20102	70.32.1	68.32.1
7310206	12300	51.34	46.34
8462960	75204	75.11.21	84.11.21
4009653	12300	74.20.11	71.11
8869591	12300	10.10.12	05.10.14
357756	75104	75.11.4	84.11.4
4968887	12267	01.11.1	01.11.1
8387252	12267	02.01.1	02.20
2518283	12267	40.30.14	35.30.14
4111221	12300	74.11	69.10
2717791	75104	75.11.12	None
5503948	20107	52.12	47.19
5271723	12267	45.21	None
6562831	12300	85.3	None
4863785	75103	73.10	72.19
3654383	75104	75.11.13	84.11.13
973194	75203	22.12	58.13
3313745	75403	80.10.3	85.41
4789234	12300	74.60	80.10
1173283	12247	24.17	20.17
585426	12300	51.70	46.90
8573924	12300	45.33	None
8591182	12300	15.89.1	None
3414279	75104	75.11.12	84.11.12
82454	75104	75.11.11	84.11.11
3134697	75404	75.11.31	84.11.3
2689129	12300	70.20	68.20
1701387	12247	None	None
3529038	12247	None	37.00
8453868	12267	36.40	32.30
8841180	12267	None	35.12
926228	12247	None	19.10
1852192	12300	45.31	None
6947899	12300	51.12.1	46.12.1
1414081	12300	70.32	68.32
6734002	75104	75.11.4	84.11.4
3968017	75104	75.11.12	84.11.12
9115272	12300	None	None
8119792	12267	10.10.12	05.10.14
897511	12300	70.32	68.32
389837	12247	31.10.1	27.11.1
8316086	75104	75.24.1	84.24
8062445	65243	60.21.2	49.31.2
8295796	12267	65.12	64.19
515945	75404	75.11.31	84.11.3
4231940	65243	93.03	96.03
2875974	12300	45.25.4	43.99.5
2514622	75103	73.10	72.19
7617795	12300	45.3	43.2
352484	12267	None	None
2428203	12300	70.3	68.3
4250862	75203	None	86.90.9
357756	75104	75.11.4	84.11.4
2563364	None	51.12	None
8138027	12300	None	None
424550	75204	75.11.8	None
8814969	12300	70.20.2	68.20.2
672012	75404	75.11.31	84.11.3
8231755	12267	70.20.2	None
547601	12267	60.10	49.20
4064718	12300	51.53.24	46.73.6
8198689	75404	75.11.31	84.11.3
2765976	75404	75.11.31	84.11.3
5926581	12300	60.24.1	49.41.1
2277	12300	52.2	47.2
2348426	12300	70.20.2	None
8453677	12267	None	None
4390670	12247	01.30	01.50
8364550	75104	75.11.12	84.11.12
5914520	12300	51.47.3	46.49.4
2866330	12300	20.10.1	None
514203	12300	15.13	10.13
364338	75404	75.11.31	84.11.3
4697494	75204	75.11.21	84.11.21
5104786	12267	70.20.2	68.20.2
7026953	75103	70.32.3	68.32
7546117	75104	75.11.12	None
3420818	12300	74.20	71.1
2632419	12247	None	None
743177	12300	51.7	46.9
1864026	75204	75.11.21	None
2187708	75404	75.11.31	84.11.3
8323149	75204	75.30	84.30
4841726	12300	17.5	13.9
5237691	12300	40.30.2	35.30.2
3396475	75404	75.11.31	84.11.3
1870410	12300	35.12	35.12
1408659	12300	70.32.1	68.32.1
3405918	12300	52.12	47.19
1997062	12300	13.20.41	07.29.41
1016826	75404	75.11.32	84.11.35
4247458	12267	40.10.3	35.13
5546170	75104	75.11.13	84.11.13
230745	75404	75.11.31	84.11.3
4198409	75104	75.11.12	84.11.12
2193912	75404	75.11.31	84.11.3
145051	12247	10.10.21	05.10.2
980682	12300	25.2	22.2
5102370	75104	75.1	84.1
3075415	12247	40.30.1	35.30.1
7314030	12300	45.21	41.20
134407	12300	None	None
6963025	75104	75.1	84.1
1846080	75404	75.11.31	84.11.3
3716900	75404	70.32.1	68.32.1
926228	12247	None	19.10
2299887	12267	41.00	36.00
6032363	12300	70.20.2	68.20.2
3499850	20716	70.32	None
2488912	12300	51.65.5	46.69.5
744358	75104	75.11.12	84.11.12
5244273	12300	74.20.11	71.11
7466587	12300	None	None
2425800	12300	45.33	None
7767910	12300	01.24	01.47
7282960	12300	74.50	78.10
9137688	20102	70.32.1	None
924100	12300	45.21	None
2271151	12300	11.20.2	09.10.2
3015950	12247	40.10.11	35.11.1
3822910	12300	01.1	01.1
4072150	75104	75.1	84.1
3823672	75104	75.1	None
332900	12267	70.20.2	68.20.2
4234495	75104	75.11.12	84.11.12
617297	12300	45.4	43.3
8256524	65243	None	None
85104	12247	10.10.11	05.10.11
9282676	12300	51.4	46.4
4476969	12300	45.25	None
3911269	75104	75.11.4	84.11.4
205544	75204	75.11.21	84.11.21
3333454	12300	64.20.21	60.20
8401813	65243	40.30.14	35.30.14
8119792	12267	10.10.12	05.10.14
7518556	75104	75.30	84.30
2192901	12300	70.20.2	68.20.2
78744	75404	75.11.31	84.11.3
7132088	12300	45.2	41.2
145051	12247	10.10.21	05.10.2
3304544	12267	15.61.2	10.61.2
7627446	12300	None	93.2
5831028	12300	10.10.11	05.10.11
8993145	75404	75.11.31	84.11.3
7481871	75104	75.11.12	None
5275181	None	92.20	None
4328668	12300	01.11.1	01.11.1
336932	12247	40.10.2	35.12
187677	12267	60.30.11	49.50.11
4458953	12300	11.20.1	09.10.1
8049292	12300	70.20.2	None
6861055	12267	None	None
8299623	12300	52.12	None
1857625	12247	31.10.1	27.11.1
404239	12300	None	49.50.11
6752697	12267	51.46	46.46
3731397	75104	75.11.4	84.11.4
507212	75404	74.84	82.99
6601239	12300	None	None
1614879	12300	92.20	60.10
8198689	75404	75.11.31	84.11.3
8025030	75104	75.11.4	84.11.4
5638059	75104	75.13	None
2001177	12267	51.43.22	46.43.3
3396475	75404	75.11.31	84.11.3
85766	12300	70.32.1	68.32.1
62708	75104	75.11.11	None
3134697	75404	75.11.31	84.11.3
364338	75404	75.11.31	84.11.3
4816025	12300	74.20.1	71.11.1
8295774	12300	60.21.11	49.31.21
2762570	12247	29.12.1	28.12.1
926228	12247	None	19.10
1701387	12247	None	None
451548	12300	None	68.31
3542775	75104	75.11.12	None
222932	12300	40.30.1	35.30.1
5610849	75104	75.11.13	84.11.13
2245352	12267	11.10.11	06.10.1
338198	12247	40.10.2	35.12
6482044	75104	75.11.12	None
8638237	12300	67.1	66.1
8154228	12300	51.65.6	46.69.9
889266	12267	45.21.1	41.20
8119792	12267	10.10.12	05.10.14
6719366	12300	70.20.2	68.20.2
4290300	75104	75.11.13	None
366942	75404	75.11.31	84.11.3
488309	12300	70.20.2	None
1914769	65241	73.10	None
5634187	75104	70.32	68.32
8145394	75104	75.30	84.30
8389702	75201	85.11.1	86.10
9462586	12300	28.11	25.11
8121352	12300	28.12	None
8404349	12300	None	46.73.5
3185258	12300	74.84	82.99
9135989	12247	14.21	None
357756	75104	75.11.4	84.11.4
582531	12300	31.10.1	None
845040	12300	None	68.32
6865241	None	63.12.3	None
4149569	75204	75.11.21	84.11.21
7546117	75104	75.11.12	None
5599065	12300	10.10	05.10
3472738	75104	75.11	None
2109563	75104	75.22	84.22
1204228	12300	74.11	69.10
2057351	12267	None	None
2606149	12300	28.52	25.62
1750467	75404	70.32	None
926228	12247	None	19.10
4206	12247	None	49.10
4306369	12300	40.10.2	35.12
4568906	12247	45.21.1	41.20
6185640	12300	45.23	41.20
8113860	12300	29.56.9	33.12
4852488	12300	45.1	None
4474266	12300	70.32.1	68.32.1
704530	12267	28.11	25.11
71254	75404	75.11.31	84.11.3
73016	12300	11.20.1	09.10.1
7026953	75103	70.32.3	68.32
5743719	75404	75.11.31	84.11.3
61445	12267	31.10.1	27.11.1
5604923	12267	28.11	25.11
3529038	12247	None	37.00
8755902	12300	11.20	09.10
2680527	None	60.1	None
4125443	75104	75.11.13	84.11.13
6981885	12300	45.21	41.20
717446	12247	65.12	64.19
2218718	12300	45.21.4	None
338198	12247	40.10.2	35.12
8119792	12267	10.10.12	05.10.14
1310339	12267	40.10.11	35.11.1
3456615	12300	45.3	43.2
9074019	12300	50.2	45.2
2193912	75404	75.11.31	84.11.3
88823	75104	75.11.4	84.11.4
2629187	12300	None	49.50.21
3469984	75104	75.11.4	None
7033720	65241	74.60	80.10
3888144	None	74.14	None
3379990	12300	45.21.1	41.20
5298791	12247	01.24	01.47
9016382	12300	51.51	None
6854962	12300	51.1	46.1
2521724	12300	51.61.2	46.62.2
6742258	12267	45.25.4	None
51629	12267	51.51	46.71
2019854	12300	10.10.11	05.10.11
9585384	12300	63.40	52.29
3700643	75104	75.11.4	84.11.4
2157032	None	63.40	52.29
1827728	12247	29.21.2	None
3472738	75104	75.11	None
937920	12300	93.04	96.04
4636063	12300	45.21.1	41.20
2378256	12247	45.2	41.2
98514	12247	65.12	64.19
2806092	12267	31.20.9	33.14
760097	75104	75.11.13	84.11.13
464196	12300	11.10.11	06.10.1
9588739	12300	60.24	49.4
6299893	12300	None	52.29
7022553	12300	15.8	10.8
8482145	12300	None	None
6376705	12300	10.10	None
2443723	75104	75.1	84.1
5212286	12300	74.11	69.10
2737666	75404	75.11.31	None
8175056	12300	70.20	68.20
3885147	12267	31.20.9	None
825740	75104	75.11.11	84.11.11
4030792	12300	51.34.22	46.34.23
3982638	12267	60.10.2	49.20
6483474	12300	92.13	None
8866512	12300	40.3	35.3
6076382	12300	50.2	45.2
2303596	12300	None	None
8715012	12300	45.21	41.20
939979	75104	75.11.8	84.11.8
6837793	12300	51.38	46.38
6801712	12300	70.32.1	68.32.1
3658133	12300	51.70	46.90
1416518	12247	45.21.2	42.11
657944	12300	None	None
6548692	12267	None	47.72
230745	75404	75.11.31	84.11.3
3830754	None	91.33	94.99
4182314	75204	75.11.21	None
619050	12300	45.2	41.2
6519233	12267	45.21	41.20
6130798	12300	70.32	68.32
2993172	12300	51.3	46.3
4338067	12300	65.12	64.19
5420527	12300	45.21.1	41.20
4149569	75204	75.11.21	84.11.21
3350601	12300	51.11	None
357756	75104	75.11.4	84.11.4
1213046	65241	None	53.10
693595	75404	75.11.31	84.11.3
825395	12247	65.12	64.19
2855463	12300	20.30.2	16.23.2
2887198	12267	74.84	82.99
8134030	12300	10.10.11	05.10.11
6557705	12300	63.21.24	52.21.24
3955806	75104	75.23	None
2309155	75404	70.32	68.32
1750467	75404	70.32	None
1767108	75404	75.11.31	84.11.3
2590139	12300	74.20.11	71.11
5902733	12300	74.20.2	71.12.3
760097	75104	75.11.13	84.11.13
3522263	12300	51.19	46.19
3687363	75104	75.1	84.1
2310725	12300	51.70	46.90
3423879	75104	75.1	84.1
5664543	12300	51.53	None
5510173	12300	45.21	None
9272166	12300	25.11	22.11
6027615	12300	71.3	77.39
5917518	12300	74.12.1	69.20.2
353221	12300	70.20.2	None
3517318	75104	75.1	84.1
1212425	12300	None	77.39.11
8304890	12247	51.39.1	46.39.1
7622714	12300	74.14	70.22
2300435	12300	50.20.1	45.20.1
2771135	12300	None	None
6505501	12247	51.21	None
8374833	75104	75.11.12	84.11.12
4173170	12300	70.32	68.32
3356184	75104	75.11.11	84.11.11
145051	12247	10.10.21	05.10.2
7961682	75103	75.30	84.30
8014212	71400	None	85.23
2583917	12267	35.11.1	None
349724	75404	70.1	None
1971006	12247	11.10.12	19.20.2
6487404	None	70.31.12	None
8871679	75104	75.1	84.1
2966755	12300	45.21	41.20
8771027	12300	51.54.2	None
7644456	12247	71.21.2	77.39.12
8779450	12300	45.1	43.12
6436044	12300	90.00.3	None
6565804	75204	75.30	None
6168673	12300	25.1	None
4206	12247	None	49.10
733301	75204	75.11.21	84.11.21
3601937	12300	29.24.9	33.12
3211003	12247	45.21.2	42.11
4127027	12300	45.21	41.20
4016599	12267	45.21.3	42.21
1971447	12300	65.23	64.99
4141022	75104	75.11.12	84.11.12
8113860	12300	29.56.9	33.12
539755	75104	75.11.8	84.11.8
2002311	12267	29.55	None
3609636	75104	75.11.13	84.11.13
1208571	12300	74.1	None
4167081	75104	75.11.13	None
7026953	75103	70.32.3	68.32
6579219	12300	74.20.1	71.11.1
8215038	75104	75.30	84.30
778217	12300	None	42.11
3057280	75404	75.11.31	None
2134049	12247	73.10	72.19
85104	12247	10.10.11	05.10.11
4243333	12267	01.41	01.61
3995670	12247	None	05.10.14
4499930	12300	55.11	55.10
4705664	12267	71.3	77.39
8899301	12300	31.62	27.90
8119792	12267	10.10.12	05.10.14
3586725	12300	01.11.1	01.11.1
8923701	12300	45.11.3	43.12.4
373031	12300	63.3	79.1
1416518	12247	45.21.2	42.11
1925259	75404	75.11.31	84.11.3
413840	12300	50.30	45.3
3817466	75104	75.1	84.1
5529020	75104	75.11.13	84.11.13
3075415	12247	40.30.1	35.30.1
42455	12247	64.20	61.10
1993670	12247	74.20.2	None
6187514	12300	None	35.3
4249876	20716	70.32	68.32
2232114	12300	None	None
4458953	12300	11.20.1	09.10.1
2249936	12300	51.53	46.73
3432280	75104	75.11.12	84.11.12
514198	12300	01.11.1	None
6436316	12300	45.2	41.2
4306369	12300	40.10.2	35.12
926228	12247	None	19.10
1870354	75404	75.11.31	None
3804889	75104	75.11.12	84.11.12
5402119	75104	75.23.32	None
4395575	12300	65.21	64.91
3646402	75404	75.11.31	None
7003100	12247	75.22	84.22
5220064	12300	70.32.1	68.32.1
6908195	12300	55.51	56.29
8369848	65243	02.01.1	02.20
327673	12247	40.10.2	35.12
2263288	75404	75.11.31	None
250612	12267	45.2	41.2
8394829	75104	75.24.1	84.24
5813673	12300	80.41	85.42.1
7026953	75103	70.32.3	68.32
711044	75104	75.11.8	84.11.8
9156912	12267	01.11.1	None
7872236	12300	51.51.3	None
233411	75404	75.11.31	None
2245352	12267	11.10.11	06.10.1
952942	12267	65.12	64.19
3465714	12300	63.30	79.11
3376211	12300	51.33.3	46.33.3
939979	75104	75.11.8	84.11.8
8119792	12267	10.10.12	05.10.14
9010134	75103	75.22	84.22
1043279	75104	75.30	84.30
7778013	12300	45.12	43.13
169831	12300	60.24	49.4
7991509	12267	None	None
3801944	None	41.00.2	None
230745	75404	75.11.31	84.11.3
7801175	12300	52.44.6	None
2155879	65241	20.51	None
4206	12247	None	49.10
2003203	12300	60.2	49.3
4969604	12300	70.20	68.20
1470656	12267	10.10.12	05.10.14
205544	75204	75.11.21	84.11.21
8503806	12300	45.21.1	41.20
6097382	12300	None	52.29
5514884	75104	75.11.13	84.11.13
5648497	12300	15.51.1	None
4153204	75104	75.30	84.30
7408680	12300	70.20.2	None
8390211	75104	75.30	84.30
2431280	75104	75.30	84.30
458756	75404	75.11.31	84.11.3
8822682	12300	51.51.2	None
42455	12247	64.20	61.10
8215038	75104	75.30	84.30
2084781	12300	34.30	29.31
3633461	14100	None	None
8145469	75401	85.12	86.21
7750961	12300	74.1	None
8077605	12300	24.62	None
2400360	12300	60.23	None
5584772	12300	10.10.12	None
1966834	12300	55.5	56.29
9176141	75104	75.11.4	None
15830	75104	75.22	84.22
73014	12247	74.20.2	71.12.3
4950284	None	74.14	None
9021324	75404	None	None
939979	75104	75.11.8	84.11.8
8347542	75104	75.11.12	None
91133	12267	70.20.2	68.20.2
3456419	12300	52.48.3	None
4607892	12300	74.14	70.22
7003635	75104	75.11.8	None
1749169	75401	85.1	None
1065452	75404	75.11.31	84.11.3
2111335	12267	None	35.14
95414	12300	70.20.2	68.20.2
145051	12247	10.10.21	05.10.2
5508948	75104	75.11.12	84.11.12
7961682	75103	75.30	84.30
4935482	75204	74.20.1	71.11.1
4572842	12300	71.34.2	77.39.22
162976	75404	75.11.31	84.11.3
3310118	12300	45.3	None
1963291	12300	41.00	36.00
8772637	12300	51.4	46.4
230745	75404	75.11.31	84.11.3
1047365	75404	75.11.31	84.11.3
4821149	12300	52.11	47.11
4801609	75104	75.11.12	84.11.12
6003253	12300	45.21	41.20
1012995	12300	70.20	68.20
6399582	12300	51.70	46.90
4153204	75104	75.30	84.30
540784	12300	21.21	17.21
3264492	12300	45.2	41.2
2561039	12300	36.14	31.09
4038269	75404	75.11.31	84.11.3
9137869	12247	63.40	52.29
1845911	12300	55.30	56.10
4503524	12300	41.00.2	36.00.2
3590782	12267	51.12.2	46.12.2
8946558	12300	61.2	50.30
6778918	12300	51.53	46.73
3134697	75404	75.11.31	84.11.3
4620633	12300	45.2	41.2
4354060	20614	05.01.22	03.12
8215038	75104	75.30	84.30
778217	12300	None	42.11
3350503	75104	75.11	84.11
1967494	12300	36.1	31.0
4162631	12300	70.31.2	68.31.5
2007010	12300	36.1	31.0
6981885	12300	45.21	41.20
2395424	12247	74.2	71.1
7291889	12300	52.11	47.11
7003635	75104	75.11.8	None
9448209	12300	51.70	46.90
8331621	75403	80.10.3	None
616588	12300	45.2	41.2
4449166	12247	62.10.1	51.10.1
1979985	12300	50.30	45.3
4182314	75204	75.11.21	None
5114201	75104	85.32	88.10
3423879	75104	75.1	84.1
9042204	12300	None	23.6
502575	12300	70.20.2	68.20.2
2938552	12267	15.52	None
6854962	12300	51.1	46.1
4446159	75204	75.11.21	84.11.21
1676337	12300	26.6	23.6
4432851	12300	52.31	47.73
1976597	12267	33.20.4	None
51629	12267	51.51	46.71
766472	75104	75.11.12	84.11.12
9100230	75404	74.20.1	71.11.1
3358029	75103	75.30	None
391784	12300	45.2	41.2
3446861	12300	45.21	41.20
78743	75404	75.11.3	84.11.3
470389	75404	75.11.31	84.11.3
86225	12247	None	None
1877205	20716	70.32	68.32
5902733	12300	74.20.2	71.12.3
2758930	12300	52.2	None
4127027	12300	45.21	41.20
8420631	12300	70.20	68.20
4843193	12300	None	68.32.1
4267682	12300	74.20.2	71.12.3
8518375	None	74.20.5	71.12.5
1047367	75404	75.11.31	None
6337433	12300	41.00	36.00
2352749	75104	75.1	84.1
8416500	12247	70.20.2	68.20.2
4620633	12300	45.2	41.2
6137706	12300	51.3	None
2486915	12300	None	None
357756	75104	75.11.4	84.11.4
2245352	12267	11.10.11	06.10.1
6603071	75104	75.23.32	84.23.32
1220479	12267	None	49.10.1
9125285	12300	50.30	45.3
22436	12300	51.51.2	46.71.2
7899085	12300	29.22.9	33.12
5073609	12300	35.30	35.30
3490957	12300	None	None
2454082	75404	75.11.31	None
230745	75404	75.11.31	84.11.3
4273967	75104	75.11.13	84.11.13
788863	12300	92.72	93.29.9
76411	12267	66.03	65.12
8309860	65243	40.10.11	35.11.1
279032	12267	45.21.1	41.20
9100441	12300	45.2	None
7961682	75103	75.30	84.30
7072228	12267	45.2	41.2
732146	12300	45.3	43.2
632748	12300	51.3	46.3
9156721	12300	45.21.1	41.20
1018646	12267	40.30	35.30
1261685	75104	75.1	None
8459346	75104	75.23.32	84.23.32
744358	75104	75.11.12	84.11.12
3727987	12300	51.65.5	46.69.5
2373709	12300	72.2	62.0
5125553	12267	40.30.2	35.30.2
4533037	12300	10.10.11	05.10.11
4502740	12300	01.11	01.11
532766	12300	74.84	None
3509622	12300	45.21.1	41.20
4342503	12300	70.32.1	68.32.1
3407751	12300	25.11	None
4581866	12300	51.53.24	46.73.6
5750846	12300	None	None
422607	75104	75.1	84.1
326035	12267	23.20	19.20
62708	75104	75.11.11	None
